,Gender,10percentage,10board,12percentage,12board,CollegeTier,Degree,Specialization,collegeGPA,CollegeCityTier,CollegeState,GraduationYear,English,Logical,Quant,Domain,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience,Salary,Year of Birth,personality score,aptitude score
2486,m,82.1,state board,72.1,state board,2,B.Tech/B.E.,electronics and communication engineering,73.6,1,West Bengal,2014,8.992805755395683,6.166666666666667,6.730769230769231,6.694231609799194,5.853683388241687,6.931723563696919,4.318161653801792,5.074639312817947,-1.244,310000,1992,5.507232323230613,7.296747217610527
2487,m,64.0,state board,60.0,state board,2,MCA,computer application,77.0,0,Tamil Nadu,2013,2.949640287769784,3.5833333333333335,2.6923076923076925,5.400518326618959,5.121930509798593,7.364956286427978,8.86375062845651,5.074639312817947,0.2889,155000,1990,6.568999527966283,3.075093771136937
2488,m,88.6,state board,94.7,state board,2,B.Tech/B.E.,computer science & engineering,75.4,0,Andhra Pradesh,2014,4.100719424460432,6.25,5.128205128205129,9.557404523493036,9.268247121556906,9.097887177352208,5.681838346198208,0.8456342256692514,-1.4356,400000,1993,8.300584604859518,5.159641517555187
2489,m,80.0,ssc,74.53,sbtet,2,B.Tech/B.E.,electronics and electrical engineering,68.0,1,Telangana,2010,2.949640287769784,2.5,3.91025641025641,6.147684166659931,5.902931087185409,7.970441298917569,7.367876260609825,3.336168793261612,0.9763,200000,1989,6.976269963362798,3.1199655660087315
2490,m,63.33,state board,68.15,state board,2,B.Tech/B.E.,mechanical engineering,67.21,1,Rajasthan,2014,2.3741007194244603,3.6666666666666665,1.1538461538461537,5.164916457597635,7.80491118432225,6.931723563696919,7.500073936060094,5.708948377950128,-0.4776,100000,1992,6.631940076532283,2.398204513312427
2491,m,87.4,cbse,83.4,cbse,2,B.Tech/B.E.,mechanical engineering,73.8,0,Madhya Pradesh,2013,6.402877697841727,6.5,7.371794871794871,7.072003927487935,6.097544407838875,8.23142173189009,7.500073936060094,5.285964473355016,0.8637,600000,1991,6.635768900608511,6.758224189878867
2492,m,73.0,cbse,58.0,cbse,2,B.Tech/B.E.,electronics & telecommunications,66.0,0,Haryana,2010,4.244604316546763,0.3333333333333333,2.7564102564102564,6.147684166659931,2.753286010257107,6.481968151540384,4.792535415372786,5.296138770744725,-2.1833,505000,1989,4.682912701606387,2.4447826354301174
2493,m,60.2,cbse,60.8,cbse,2,B.Tech/B.E.,computer science & engineering,62.42,0,Uttar Pradesh,2014,4.388489208633094,3.5,2.8846153846153846,5.724205866525998,8.527663621234248,8.782264779350543,8.226421790435632,5.100208489700608,0.0679,95000,1992,7.609035425329954,3.591034864416159
2494,m,72.0,0,71.6,0,2,B.Tech/B.E.,computer engineering,62.0,0,Uttar Pradesh,2011,3.5251798561151078,2.5,3.141025641025641,6.711875165159898,7.215297354209829,8.173397169025812,6.294768284387661,3.7281294304061374,-0.1295,180000,1990,6.9888333443042905,3.0554018323802494
2495,m,86.6,icse,81.5,icse,2,B.Tech/B.E.,electrical engineering,78.0,1,West Bengal,2013,4.60431654676259,6.083333333333333,4.487179487179487,9.188515238728636,7.80491118432225,6.931723563696919,5.0,2.9602201651238427,-0.8608,265000,1990,6.694103645723832,5.058276455758469
2496,m,82.87,state board,60.42,state board,2,B.Tech/B.E.,civil engineering,67.77,0,West Bengal,2014,3.4532374100719423,3.4166666666666665,5.448717948717949,6.279172251800191,5.853683388241687,6.065258118234804,5.454558897465471,6.343257443082312,-2.2021,300000,1992,5.257560740214912,4.106207341818853
2497,m,91.3,state board,91.2,state board,2,B.Tech/B.E.,electronics and communication engineering,70.0,1,Telangana,2013,4.892086330935252,6.833333333333333,9.423076923076923,6.147684166659931,6.58543626668478,8.664654454621148,5.909117794930943,2.7487282128262858,0.4805,350000,1991,7.102620075852646,7.049498862448503
2498,m,68.83,state board,62.0,state board,2,B.Tech/B.E.,computer science & engineering,73.2,1,Rajasthan,2015,1.5827338129496402,3.1666666666666665,3.6538461538461537,9.211654255264019,8.78052508236253,8.44803809325562,9.091030077189245,4.228838295388207,1.0554,220000,1992,8.022688739354797,2.8010822111541533
2499,m,67.0,icse,62.0,isc,2,B.Tech/B.E.,information technology,71.0,0,Madhya Pradesh,2014,4.892086330935252,1.8333333333333333,3.0128205128205128,5.205229723470692,4.39034745100703,7.148339925062449,6.363676692396416,5.074639312817947,-1.8189,310000,1992,5.7069311889119865,3.246080059029699
2500,m,76.0,mp board,84.0,mp board,2,B.Tech/B.E.,information technology,64.0,0,Madhya Pradesh,2010,5.237410071942446,5.666666666666667,4.67948717948718,7.069507965678831,6.427843630064871,8.782264779350543,5.650933073078401,6.66816779251105,1.2923,525000,1987,6.048218422495691,5.194521306032097
2501,f,61.0,cbse,67.0,cbse,2,B.Tech/B.E.,computer science & engineering,79.0,0,Madhya Pradesh,2014,3.9568345323741005,4.416666666666667,5.0,9.499644766086941,5.3659613490473115,6.498490840965863,7.954632833525567,2.1144191476941034,0.2889,150000,1992,6.926166468961159,4.457833733013589
2502,f,86.5,0,81.0,0,2,B.Tech/B.E.,electronics and communication engineering,79.0,1,West Bengal,2010,5.381294964028777,5.0,5.833333333333333,6.880606158633483,7.215297354209829,7.767485428809325,6.9386034956969205,5.296138770744725,0.8183,405000,1988,6.656311876992837,5.404876099120703
2503,m,87.0,state board,79.9,state board,2,B.Tech/B.E.,mechanical engineering,66.67,0,Andhra Pradesh,2013,2.446043165467626,4.166666666666667,2.2435897435897436,6.644029520946421,9.268247121556906,6.065258118234804,7.500073936060094,6.343257443082312,0.4805,175000,1991,6.622580433192373,2.952099858574679
2504,m,87.0,ssc,90.6,board of intermediate,2,B.Tech/B.E.,information technology,69.04,0,Andhra Pradesh,2010,2.0863309352517985,5.666666666666667,4.935897435897436,7.629954711451254,7.740209897089291,7.767485428809325,7.153313814213467,4.5122174964556745,0.1864,490000,1989,7.037197910914102,4.229631679271967
2505,m,77.16,icse,71.0,cbse,2,B.Tech/B.E.,computer engineering,72.22,0,Uttar Pradesh,2011,7.266187050359712,5.833333333333333,5.1923076923076925,9.872422810052202,4.328023638895493,8.579308909242298,7.367876260609825,1.9643065632557748,0.8183,460000,1987,7.077725561372961,6.097276025333579
2506,m,71.2,cbse,85.5,state board,2,B.Tech/B.E.,electronics and communication engineering,74.0,1,Tamil Nadu,2013,6.402877697841727,5.416666666666667,2.628205128205128,5.29420115903512,6.341575247087594,8.664654454621148,7.272794487327359,6.554749395379869,0.8637,330000,1992,6.431068698414058,4.815916497571174
2507,m,83.8,cbse,63.4,cbse,2,B.Tech/B.E.,information technology,61.2,1,Karnataka,2011,6.9784172661870505,7.0,5.064102564102564,9.584779164767466,5.11547736304045,8.173397169025812,5.8654955194747584,2.160286881828037,-0.6035,1100000,1989,6.748520792428247,6.347506610096538
2508,f,86.5,state board,93.5,state board,2,B.Tech/B.E.,electronics and electrical engineering,77.8,0,Andhra Pradesh,2013,4.9640287769784175,5.0,4.551282051282051,8.423202665786617,9.512277960805623,8.664654454621148,6.818235589861887,2.1144191476941034,0.0973,190000,1991,8.220187214398639,4.838436942753489
2509,f,82.66,cbse,69.4,cbse,2,B.Tech/B.E.,information technology,72.0,0,Uttarakhand,2014,7.625899280575539,7.833333333333333,5.0,6.189291455500042,9.512277960805623,9.747736261448793,10.0,0.6343090651321819,0.8637,325000,1992,9.656426289280558,6.819744204636291
2510,m,86.5,state board,69.16,0,2,B.Tech/B.E.,electronics and communication engineering,67.81,1,Telangana,2013,3.093525179856115,7.0,5.641025641025641,0.0,10.0,9.747736261448793,9.318309525921983,0.8456342256692514,1.6302,300000,1992,9.555102890425381,5.244850273627253
2511,m,86.0,cbse,72.8,cbse,1,B.Tech/B.E.,electronics and electrical engineering,65.89,1,Delhi,2013,6.762589928057554,7.416666666666667,8.653846153846153,6.037231293813038,5.853683388241687,7.5815726477935055,7.272794487327359,3.8058543907930944,-1.0524,325000,1989,6.725549033142364,7.611034249523459
2512,m,84.8,cbse,85.8,cbse,2,B.Tech/B.E.,electronics and electrical engineering,67.0,1,Delhi,2012,4.244604316546763,6.833333333333333,6.217948717948718,6.147684166659931,6.690384811330368,7.36157368859284,5.2216603081654975,6.080226836794261,-0.2875,180000,1989,5.7983479928236115,5.765295455942938
2513,m,75.0,state board,60.4,state board,2,B.Tech/B.E.,electrical engineering,72.0,1,West Bengal,2014,2.446043165467626,4.166666666666667,5.0,7.787296369728179,5.742791155792548,5.415409034138218,5.681838346198208,4.228838295388207,-0.2511,120000,1993,5.652800060185192,3.8709032773780976
2514,m,87.0,cbse,68.0,cbse,2,B.Tech/B.E.,electronics and communication engineering,69.0,0,Jharkhand,2014,4.244604316546763,5.666666666666667,8.26923076923077,6.694231609799194,9.756138980402811,5.415409034138218,4.772720551267264,2.3257443082311733,1.0554,275000,1992,6.90463106439428,6.060167250814733
2515,m,64.0,cbse,63.33,state board,2,M.Tech./M.E.,Other,71.0,1,Karnataka,2014,3.381294964028777,5.833333333333333,5.17948717948718,0.0,9.756138980402811,7.798189009159034,10.0,1.0571261779668084,-0.2859,40000,1991,9.124300452898758,4.798038492283097
2516,m,74.0,up board,76.6,up board,2,B.Tech/B.E.,mechanical engineering,73.6,0,Uttar Pradesh,2012,4.244604316546763,6.333333333333333,6.346153846153846,9.793848810251307,5.640389905919912,9.086698584512906,5.597255493449265,5.100208489700608,-0.2875,410000,1990,6.306033873545369,5.641363832011314
2517,m,76.96,state board,70.0,state board,2,B.Tech/B.E.,electronics and communication engineering,70.0,1,Karnataka,2014,2.446043165467626,0.75,1.1538461538461537,5.560946298150372,8.292803043168155,6.281874479600333,8.409191730991036,5.285964473355016,-0.0943,100000,1992,6.924476195101127,1.4499631064379266
2518,m,84.5,state board,85.0,state board,2,B.Tech/B.E.,computer science & engineering,72.3,0,Tamil Nadu,2015,6.258992805755396,5.583333333333333,4.551282051282051,9.211654255264019,5.609822368644499,6.498490840965863,5.0,5.920440330247685,-0.8608,350000,1994,5.296968219840669,5.464536063456927
2519,m,68.6,state board,62.6,state board,2,MCA,computer application,74.95,0,Uttar Pradesh,2014,2.0863309352517985,4.0,2.8205128205128207,0.0,6.097544407838875,5.632025395503748,6.363676692396416,7.189058460512052,0.8637,50000,1990,5.226047008806747,2.9689479185882064
2520,m,92.3,state board,95.0,state board,2,B.Tech/B.E.,electronics and communication engineering,80.0,0,Andhra Pradesh,2013,4.100719424460432,6.25,7.17948717948718,8.472776186482049,8.536664062765341,9.511474812656122,7.252092390500694,1.2686181302643644,0.9404,485000,1992,8.507903283914448,5.843402201315871
2521,m,90.6,cbse,78.0,cbse,1,B.Tech/B.E.,electronics and communication engineering,62.0,0,Karnataka,2013,7.625899280575539,6.166666666666667,7.3076923076923075,6.694231609799194,4.878069490201406,8.014805370524563,5.0,2.7487282128262858,-0.0943,240000,1991,6.28603666197492,7.033419418311504
2522,m,68.0,cbse,72.0,cbse,2,B.Tech/B.E.,computer science & engineering,70.0,1,Tamil Nadu,2013,3.741007194244604,3.8333333333333335,3.782051282051282,8.113578035841693,5.609822368644499,6.7151072023313905,7.0455150385946235,4.651655408222834,-0.6692,300000,1991,6.17969730033692,3.785463936543073
2523,m,83.6,state board,90.2,state board,2,B.Tech/B.E.,electronics and communication engineering,69.3,0,Andhra Pradesh,2013,3.237410071942446,4.75,6.987179487179487,8.247318021858106,7.561050164725062,6.065258118234804,5.454558897465471,1.9029271953965472,-0.6692,330000,1992,6.794484996257197,4.991529853040644
2524,m,64.0,state board,61.0,state board,2,B.Tech/B.E.,information technology,72.0,0,West Bengal,2012,2.3741007194244603,2.3333333333333335,1.9871794871794872,6.227557269655452,5.902931087185409,7.970441298917569,6.509478602904208,4.708247852556084,-0.0506,100000,1990,6.418650784112776,2.2315378466457605
2525,f,78.0,0,53.0,0,2,B.Tech/B.E.,computer engineering,65.0,0,Orissa,2011,4.244604316546763,4.833333333333333,5.1923076923076925,8.000644306862371,7.740209897089291,8.579308909242298,6.294768284387661,3.9242765407388873,0.1864,275000,1988,7.172502637495091,4.756748447395929
2526,m,86.0,karnataka board of secondary education,82.83,karnataka board of university,2,B.Tech/B.E.,computer engineering,68.5,1,Karnataka,2010,3.9568345323741005,1.8333333333333333,6.089743589743589,8.82876339828519,8.790034982848214,9.188176519567026,6.9386034956969205,4.708197815027938,0.6603,545000,1988,7.5521542957710555,3.959970485150341
2527,m,67.0,state board,78.0,state board,2,B.Tech/B.E.,computer science & engineering,80.0,0,Uttarakhand,2013,3.884892086330935,5.833333333333333,5.064102564102564,9.99482826832711,3.5407397344020652,4.367844504579518,3.826634726288705,4.316237177883412,-2.9731,120000,1991,4.354745446846719,4.92744266125561
2528,m,87.4,cbse,86.6,cbse,2,B.Tech/B.E.,electronics and electrical engineering,78.4,1,Tamil Nadu,2013,4.388489208633094,4.666666666666667,6.410256410256411,9.123740712088939,6.58543626668478,9.097887177352208,8.409191730991036,2.3257443082311733,0.2889,175000,1991,7.9416927166992135,5.1551374285187235
2529,m,71.13,state board,66.0,state board,2,B.Tech/B.E.,electronics and communication engineering,77.7,1,West Bengal,2013,2.3741007194244603,5.0,5.833333333333333,9.927751693564865,8.048772203919437,7.5815726477935055,8.409191730991036,4.86314736052039,1.6302,120000,1991,7.294097305545898,4.402478017585931
2530,m,81.4,cbse,74.4,cbse,2,B.Tech/B.E.,Other,84.0,1,Karnataka,2014,5.467625899280575,6.166666666666667,4.294871794871795,9.827076003696662,5.853683388241687,8.014805370524563,7.954632833525567,4.86314736052039,-0.6692,200000,1991,6.739993557942857,5.309721453606346
2531,m,55.0,up board,68.0,up board,2,B.Tech/B.E.,computer science & engineering,59.0,0,Uttar Pradesh,2012,4.244604316546763,3.6666666666666665,4.038461538461538,7.43406805651266,5.3122983391638074,7.564529558701082,6.9386034956969205,6.766074555916937,0.0284,180000,1988,5.762339209411218,3.9832441738916557
2532,m,88.33,icse,85.2,cbse,2,B.Tech/B.E.,computer engineering,88.3,0,Karnataka,2012,5.827338129496403,6.333333333333333,6.217948717948718,9.80495465774885,4.131202662772136,5.128929017485429,4.363262650459882,4.855141356017013,-1.8673,395000,1990,4.692063243675108,6.126206726926152
2533,m,91.6,cbse,82.4,cbse,1,B.Tech/B.E.,Other,81.9,0,Madhya Pradesh,2013,6.258992805755396,6.833333333333333,7.756410256410256,9.726109970822254,4.634208470604218,6.498490840965863,5.0,5.497456425652573,-1.6273,600000,1990,5.158810721479377,6.949578798499662
2534,m,80.6,icse,80.7,icse,2,B.Tech/B.E.,electronics and communication engineering,72.5,0,Uttar Pradesh,2014,6.402877697841727,5.5,6.602564102564102,7.468316485705294,8.048772203919437,8.664654454621148,9.318309525921983,3.594529230256026,0.0973,400000,1991,8.109301738551634,6.168480600135276
2535,m,76.6,cbse,82.2,cbse,2,B.Tech/B.E.,computer science & engineering,72.0,0,Uttar Pradesh,2013,4.892086330935252,6.916666666666667,7.5,9.761665148551995,4.878069490201406,7.148339925062449,5.454558897465471,4.440330247685765,-2.0105,340000,1991,5.76015951626089,6.436250999200639
2536,m,76.0,0,73.0,0,2,B.Tech/B.E.,electronics and communication engineering,64.0,0,Uttar Pradesh,2013,4.086330935251799,3.5,5.17948717948718,6.147684166659931,6.49339401555548,8.173397169025812,5.8654955194747584,3.9731965640897338,-0.9194,200000,1991,6.63977253499158,4.255272704912993
2537,m,62.0,up,71.0,up,2,B.Tech/B.E.,computer engineering,67.0,0,Uttar Pradesh,2010,3.5251798561151078,3.1666666666666665,4.038461538461538,9.097490181170157,9.577488706993174,9.594088259783513,8.011711471919083,3.7281294304061374,0.6603,180000,1991,8.363789752072408,3.576769353747771
2538,m,53.0,state board,62.0,state board,2,B.Tech/B.E.,electronics and communication engineering,69.0,0,Uttar Pradesh,2014,4.60431654676259,2.75,2.6923076923076925,8.247318021858106,6.341575247087594,7.364956286427978,7.500073936060094,5.708948377950128,0.6721,145000,1991,6.3744142729063835,3.348874746356761
2539,m,82.0,state board,79.6,state board,2,B.Tech/B.E.,electronics and communication engineering,68.0,0,Gujarat,2012,2.446043165467626,5.416666666666667,4.230769230769231,8.916917127219632,5.609822368644499,8.23142173189009,7.0455150385946235,6.343257443082312,1.247,205000,1991,6.135875424011726,4.031159687634507
2540,f,87.7,state board,88.5,state board,2,B.Tech/B.E.,computer engineering,85.9,0,Tamil Nadu,2013,7.410071942446043,5.833333333333333,5.641025641025641,9.84162834558337,5.3659613490473115,8.44803809325562,8.181912282258303,3.3830372779584685,1.0554,410000,1991,7.153218611650692,6.294810305601673
2541,m,78.8,state board,70.4,state board,2,B.Tech/B.E.,electronics and communication engineering,73.0,0,Madhya Pradesh,2014,4.100719424460432,5.25,3.2051282051282053,8.247318021858106,9.512277960805623,8.014805370524563,7.954632833525567,0.8456342256692514,0.6721,150000,1991,8.659020484796626,4.185282543196212
2542,f,88.88,"bse, odisha",71.0,"chse, odisha",2,B.Tech/B.E.,electronics and communication engineering,87.0,0,Orissa,2012,2.661870503597122,4.666666666666667,4.67948717948718,9.123740712088939,9.052576164113711,9.39113238967527,5.919173099103895,1.572179134350763,0.1864,160000,1991,8.197675629635528,4.002674783250323
2543,m,94.4,tamilnadu state board,94.16,tamilnadu state board,2,B.Tech/B.E.,mechanical engineering,87.2,0,Tamil Nadu,2012,4.532374100719425,6.5,5.961538461538462,9.978515982601957,6.099752063308765,7.970441298917569,6.294768284387661,3.679142690351096,0.3444,495000,1991,6.671454739065725,5.6646375207526285
2544,m,69.0,state board,61.3,state board,2,B.Tech/B.E.,electronics and communication engineering,69.0,0,Andhra Pradesh,2013,3.597122302158273,3.8333333333333335,2.2435897435897436,6.694231609799194,6.829297286281967,8.23142173189009,5.909117794930943,4.440330247685765,-1.0524,250000,1990,6.632376641354309,3.2246817930271163
2545,m,73.8,0,55.8,0,2,B.Tech/B.E.,electronics and electrical engineering,54.0,0,Karnataka,2011,3.093525179856115,3.5,4.166666666666667,6.880606158633483,0.6534660190877285,4.925973147377186,5.650933073078401,4.9041781336002,-1.3934,600000,1988,4.081548526485778,3.5867306155075944
